0.000000000000000000e+00
2.983212288421605574e-01
5.120777299164172014e-01
6.652409557748218960e-01
7.749872027308539746e-01
8.536238248928142980e-01
9.099694268296195654e-01
9.503428148304676748e-01
9.792716114470195743e-01
1.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
